    0.00    24.37     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00   148.33   149.26
    0.00     0.00     0.00     0.00    90.87
    0.00     0.00     0.00     0.00     0.00
